1,0.0,0.0,0.12,-0.12,0.2,-0.316,0.136,-0.472,0.008,-0.532,0.06,-0.552,0.076,-0.752,0.076,-0.884,0.068,-1.0,-0.084,-0.524,-0.04,-0.536,0.028,-0.32,0.052,-0.224,-0.204,-0.448,-0.148,-0.424,-0.056,-0.252,-0.016,-0.172,-0.308,-0.348,-0.26,-0.34,-0.176,-0.24,-0.14,-0.192
1,0.0,0.0,0.11836734693877551,-0.12244897959183673,0.19591836734693877,-0.3183673469387755,0.1306122448979592,-0.47346938775510206,0.0,-0.5387755102040817,0.05714285714285714,-0.5591836734693878,0.07755102040816327,-0.7510204081632653,0.07755102040816327,-0.8857142857142857,0.07346938775510205,-1.0,-0.08979591836734693,-0.5306122448979592,-0.04081632653061224,-0.5387755102040817,0.02857142857142857,-0.32653061224489793,0.053061224489795916,-0.22040816326530613,-0.21224489795918366,-0.4489795918367347,-0.1469387755102041,-0.4204081632653061,-0.061224489795918366,-0.24897959183673468,-0.0163265306122449,-0.16326530612244897,-0.3142857142857143,-0.33877551020408164,-0.2571428571428571,-0.3346938775510204,-0.17551020408163265,-0.22857142857142856,-0.1346938775510204,-0.17959183673469387
1,0.0,0.0,0.12195121951219512,-0.11382113821138211,0.1991869918699187,-0.3130081300813008,0.14634146341463414,-0.47560975609756095,0.02032520325203252,-0.5487804878048781,0.06910569105691057,-0.5487804878048781,0.08943089430894309,-0.7439024390243902,0.09349593495934959,-0.8821138211382114,0.09349593495934959,-1.0,-0.07317073170731707,-0.5203252032520326,-0.028455284552845527,-0.5487804878048781,0.04065040650406504,-0.33739837398373984,0.06504065040650407,-0.22764227642276422,-0.1951219512195122,-0.44715447154471544,-0.13008130081300814,-0.4349593495934959,-0.04878048780487805,-0.2601626016260163,-0.012195121951219513,-0.17073170731707318,-0.3008130081300813,-0.34552845528455284,-0.23577235772357724,-0.34146341463414637,-0.15853658536585366,-0.22764227642276422,-0.12601626016260162,-0.17073170731707318
1,0.0,0.0,0.11885245901639344,-0.11885245901639344,0.19672131147540983,-0.3237704918032787,0.14344262295081966,-0.48360655737704916,0.028688524590163935,-0.5532786885245902,0.06147540983606557,-0.5409836065573771,0.0860655737704918,-0.7459016393442623,0.0942622950819672,-0.8811475409836066,0.0942622950819672,-1.0,-0.0860655737704918,-0.5122950819672131,-0.03278688524590164,-0.5409836065573771,0.036885245901639344,-0.3319672131147541,0.05737704918032787,-0.22540983606557377,-0.20901639344262296,-0.4426229508196721,-0.13524590163934427,-0.4262295081967213,-0.05327868852459016,-0.2581967213114754,-0.020491803278688523,-0.1721311475409836,-0.3155737704918033,-0.3401639344262295,-0.2459016393442623,-0.3442622950819672,-0.16393442622950818,-0.2336065573770492,-0.13114754098360656,-0.18032786885245902
1,0.0,0.0,0.10606060606060606,-0.11363636363636363,0.17803030303030304,-0.3106060606060606,0.12121212121212122,-0.4659090909090909,-0.003787878787878788,-0.5340909090909091,0.03787878787878788,-0.5454545454545454,0.06439393939393939,-0.7386363636363636,0.06818181818181818,-0.8787878787878788,0.07196969696969698,-1.0,-0.10606060606060606,-0.5151515151515151,-0.06060606060606061,-0.5340909090909091,0.007575757575757576,-0.32196969696969696,0.03787878787878788,-0.2196969696969697,-0.22727272727272727,-0.4393939393939394,-0.1590909090909091,-0.42424242424242425,-0.07196969696969698,-0.2537878787878788,-0.030303030303030304,-0.17045454545454544,-0.32954545454545453,-0.3371212121212121,-0.2689393939393939,-0.3371212121212121,-0.17803030303030304,-0.22727272727272727,-0.14015151515151514,-0.17424242424242425
1,0.0,0.0,0.11578947368421053,-0.11929824561403508,0.1824561403508772,-0.312280701754386,0.11929824561403508,-0.4631578947368421,-0.0035087719298245615,-0.5263157894736842,0.06315789473684211,-0.5368421052631579,0.07368421052631578,-0.743859649122807,0.07017543859649122,-0.8807017543859649,0.05964912280701754,-1.0,-0.07017543859649122,-0.49473684210526314,-0.06315789473684211,-0.543859649122807,0.010526315789473684,-0.3333333333333333,0.042105263157894736,-0.23508771929824562,-0.18947368421052632,-0.42105263157894735,-0.16842105263157894,-0.4280701754385965,-0.07017543859649122,-0.2596491228070175,-0.021052631578947368,-0.1824561403508772,-0.2912280701754386,-0.3192982456140351,-0.2736842105263158,-0.34385964912280703,-0.18596491228070175,-0.24210526315789474,-0.1368421052631579,-0.19649122807017544
1,0.0,0.0,0.11498257839721254,-0.11846689895470383,0.18466898954703834,-0.313588850174216,0.11846689895470383,-0.4634146341463415,-0.013937282229965157,-0.5261324041811847,0.06968641114982578,-0.5435540069686411,0.08362369337979095,-0.7456445993031359,0.07665505226480836,-0.8815331010452961,0.06620209059233449,-1.0,-0.06620209059233449,-0.5052264808362369,-0.0627177700348432,-0.5470383275261324,0.003484320557491289,-0.33797909407665505,0.04529616724738676,-0.23693379790940766,-0.18815331010452963,-0.4250871080139373,-0.1672473867595819,-0.43205574912891986,-0.07665505226480836,-0.2613240418118467,-0.020905923344947737,-0.18118466898954705,-0.2857142857142857,-0.32752613240418116,-0.27526132404181186,-0.33797909407665505,-0.18815331010452963,-0.23693379790940766,-0.13588850174216027,-0.1916376306620209
1,0.0,0.0,0.11619718309859155,-0.11971830985915492,0.19014084507042253,-0.30633802816901406,0.13028169014084506,-0.45774647887323944,0.0035211267605633804,-0.528169014084507,0.08450704225352113,-0.5422535211267606,0.10211267605633803,-0.7464788732394366,0.09859154929577464,-0.8838028169014085,0.0880281690140845,-1.0,-0.04929577464788732,-0.5035211267605634,-0.05985915492957746,-0.545774647887324,0.0,-0.33098591549295775,0.03873239436619718,-0.23591549295774647,-0.17253521126760563,-0.4295774647887324,-0.16549295774647887,-0.43309859154929575,-0.08098591549295775,-0.2605633802816901,-0.02112676056338028,-0.18309859154929578,-0.2746478873239437,-0.33098591549295775,-0.27816901408450706,-0.3415492957746479,-0.19718309859154928,-0.23943661971830985,-0.13732394366197184,-0.2007042253521127
1,0.0,0.0,0.1111111111111111,-0.1111111111111111,0.1909722222222222,-0.2847222222222222,0.14583333333333334,-0.4305555555555556,0.027777777777777776,-0.5104166666666666,0.10069444444444445,-0.5347222222222222,0.13194444444444445,-0.7361111111111112,0.13541666666666666,-0.8784722222222222,0.13541666666666666,-1.0,-0.03819444444444445,-0.5069444444444444,-0.041666666666666664,-0.5381944444444444,0.006944444444444444,-0.3159722222222222,0.041666666666666664,-0.2222222222222222,-0.16666666666666666,-0.4340277777777778,-0.15625,-0.4305555555555556,-0.0763888888888889,-0.2569444444444444,-0.024305555555555556,-0.18055555555555555,-0.2743055555555556,-0.3402777777777778,-0.2743055555555556,-0.3402777777777778,-0.1909722222222222,-0.23958333333333334,-0.13194444444444445,-0.19791666666666666
1,0.0,0.0,0.1103448275862069,-0.11379310344827587,0.18620689655172415,-0.296551724137931,0.1310344827586207,-0.44482758620689655,0.010344827586206896,-0.5172413793103449,0.08620689655172414,-0.5344827586206896,0.11379310344827587,-0.7413793103448276,0.11379310344827587,-0.8793103448275862,0.11379310344827587,-1.0,-0.04827586206896552,-0.5,-0.04482758620689655,-0.5275862068965518,0.006896551724137931,-0.3137931034482759,0.041379310344827586,-0.2103448275862069,-0.1724137931034483,-0.42758620689655175,-0.15517241379310345,-0.4206896551724138,-0.07586206896551724,-0.2517241379310345,-0.020689655172413793,-0.16896551724137931,-0.27586206896551724,-0.3275862068965517,-0.27586206896551724,-0.3413793103448276,-0.19655172413793104,-0.24482758620689654,-0.1413793103448276,-0.2
